Physiology_Output1,Physiology_Output2,Physiology_Output3,Physiology_Output4,Physiology_Output5,Physiology_Output6,Physiology_Output7,Physiology_Output8,Physiology_Output9,Physiology_Output10,Physiology_Output11,Physiology_Output12,Physiology_Output13,Physiology_Output14,Physiology_Output15,Physiology_Output16,Physiology_Output17,Physiology_Output18,Physiology_Output19,Physiology_Output20,Physiology_Output21
filename,expan_rate,R2,RMSE,# of obs,LeafT,gm,Vcmax,Rd,Jmax,TPU,gm_25,Vcmax_25,Rd_25,Jmax_25,TPU_25,gm_scale,Vcmax_scale,Rd_scale,Jmax_scale,TPU_scale
ACI_curve1_09142012-tnf-tr-caferana-aci.csv,1,0.989048276266757,0.325497893572903,13,29.7923076923077,29.9586820905064,26.4008563713604,0.942120519162126,40.0889057468613,13.3024404085953,21.9315790577325,17.4051841197397,0.700392004624614,30.2951186164955,10.4309206376856,1.36600661592325,1.51683867230215,1.34513317248256,1.32327937891067,1.27528919744009
ACI_curve1_09272012-tnf-tr11-shade-aci-h1.csv,1,0.990403563422137,0.793832750457156,10,31.305,29.9688153108138,64.1163845449747,6.0609084320053,115.178003184638,12.8403525551082,20.0331021996614,37.1586335703421,4.11177109825625,79.8192673711706,9.6240906507308,1.49596477930015,1.7254774566347,1.47403838569118,1.4429849706468,1.33418865439855
ACI_curve1_10252012-tnf-caferana-aci-b2.csv,1,0.998946180223357,0.160841234300288,15,31.498,1.80285400265072,34.9437446662834,1.06653901549678,58.8633563612646,4.22954854213161,1.19193018175604,19.9232002305089,0.715196838576646,40.3470231047771,3.15682747659912,1.51255000523153,1.75392227463403,1.49125241887164,1.45892687568058,1.33980984817331
ACI_curve1_11262012-tnf-tr9-curves-b2.csv,1,0.998960029279365,0.237450998967396,14,32.4342857142857,0.741082538224276,141.75524359833,3.75059878140434,99.4875907603972,11.7064291271178,0.465728337415717,74.6805159568811,2.37781576583005,64.6654463690996,8.60981070329124,1.59123351251606,1.89815565388134,1.57732942783104,1.53849693068751,1.35966161516685
ACI_curve1_11302012-tnf-tower macarunduba-curves-b2.csv,1,0.979766029708156,1.37202592730291,15,32.434,22.1162163795296,106.071922441332,2.30304492194715,133.577763588159,8.26475875660498,13.8989908211202,55.8829158452707,1.46011619339258,86.8249516646336,6.07855899688337,1.59121022987676,1.89811001872246,1.57730249987573,1.53847207544797,1.35965757029627
ACI_curve2_08242013-tnf-tr504-hux1.csv,1,0.999690247167663,0.070758695801094,14,30.0464285714286,29.9191199984528,18.4607944985238,1.45413656669807,51.4445243256221,21.0167024588144,21.5612943048299,11.908839590568,1.0644752998934,38.3127339694319,16.3325492628485,1.38763098241977,1.55017576298072,1.3660594725342,1.3427526306702,1.28679865712212
ACI_curve2_08262013-tnf-tr500-hux1.csv,1,0.977806248032962,1.56113237732402,15,31.2833333333333,29.0614661694957,78.9269595485402,2.17754656932432,128.16272378025,8.56868749733996,19.4508269218326,45.826198064624,1.47919396595524,88.92747960612,6.42557996123682,1.49409926304344,1.72231088071582,1.47211699036244,1.44120494978505,1.33352748686215
ACI_curve2_08272013-tnf-hux1.csv,1,0.999059494761881,0.19619343613438,10,30.544,0.948172008520153,46.4403367353113,2.41309342778264,93.72540980489,23.7753311602501,0.662908683418512,28.7126659733858,1.71399630917981,67.8374553495888,18.182652905482,1.43032069459489,1.61741639659506,1.40787550991715,1.38161741654211,1.30758318292937
ACI_curve2_08292012-tnf-tr9-sun-aci.csv,1,0.997161026061779,0.155665763156283,11,30.1081818181818,29.971205954058,16.6358259236579,1.29227305773392,38.2317137787039,21.3143855980028,21.5170242884884,10.6750876235626,0.942447527912088,28.3718469168157,16.5290803114011,1.3929066376568,1.55837839559635,1.37118833617915,1.34752291208946,1.28950826037798
ACI_curve2_08302012-tnf-tr118-dappled-aci_2.csv,1,0.999187048715725,0.231829653058713,11,30.4481818181818,7.09799125614359,61.4389766685899,1.97351332272921,94.9554283767056,22.2564710958363,4.99130213605569,38.2973415637395,1.409918892081,69.1059032804756,17.0708179002134,1.42207204906908,1.60426218008723,1.39973535627739,1.37405668501743,1.30377297830341
